seller_id,seller_state,primary_product_category,seller_order_volume,delivery_eligible_seller_orders,late_seller_orders,seller_late_rate,seller_late_contribution,marketplace_late_seller_orders,seller_gmv,seller_late_gmv,reviewed_seller_orders,negative_review_seller_orders,seller_negative_review_rate,contribution_row_number,cumulative_late_contribution,cumulative_late_gmv,cumulative_late_gmv_share,late_rate_2018_07,eligible_2018_07,late_rate_2018_08,eligible_2018_08,late_rate_pp_change_latest_comparable,marketplace_seller_late_rate,category_late_rate,seller_state_late_rate,expected_late_marketplace,excess_late_marketplace,expected_late_category,excess_late_category,expected_late_seller_state,excess_late_seller_state,expected_late_destination,excess_late_destination,comparable_eligible_seller_orders,comparable_late_seller_orders,comparable_late_rate,comparable_marketplace_late_rate,expected_late_comparable,excess_late_comparable,is_very_low_volume,is_below_watchlist_volume,is_high_rate_high_volume,is_high_rate_low_volume,is_moderate_rate_high_contribution,is_high_excess,is_recently_deteriorating
06a2c3af7b3aee5d69171b0e14f0ee87,MA,health_beauty,392,389,74,0.19023136246786632,0.011302886818390102,6547,36408.95,6564.22,388,65,0.16752577319587628,11,0.16816862685199327,113020.54,0.11463409048203435,0.3380281690140845,71.0,0.015151515151515152,66.0,-0.32287665386256936,0.06693521178599544,0.07482130504957343,0.19023136246786632,26.037797384752228,47.962202615247776,29.105487664284066,44.89451233571593,74.0,-9.9e-19,30.185063680595736,43.81493631940427,389.0,74.0,0.19023136246786632,0.06738508270738838,26.212797173174085,47.78720282682592,False,False,True,False,False,True,False
1025f0e2d44d7041d6cf58b6550e0bfa,SP,furniture_decor,915,910,72,0.07912087912087912,0.010997403390866045,6547,138968.55,11558.5,885,151,0.17062146892655367,12,0.17916603024285932,124579.04,0.1263576067104703,0.0,105.0,0.07766990291262135,103.0,0.07766990291262135,0.06693521178599544,0.07045561296383279,0.07242596728870956,60.911042725255854,11.08895727474415,64.11460779708783,7.885392202912166,65.9076302327257,6.092369767274299,62.41323453696661,9.586765463033384,910.0,72.0,0.07912087912087912,0.06738508270738838,61.320425263723436,10.679574736276566,False,False,False,False,True,False,True
7d13fca15225358621be4086e1eb0964,SP,watches_gifts,565,558,64,0.11469534050179211,0.009775469680769817,6547,113628.97,14042.44,560,97,0.1732142857142857,13,0.18894149992362913,138621.48,0.14060052518837296,0.0,36.0,0.02040816326530612,49.0,0.02040816326530612,0.06693521178599544,0.07361186471332971,0.07242596728870956,37.34984817658545,26.650151823414543,41.07542051003798,22.924579489962017,40.41368974709994,23.586310252900066,40.10194443766992,23.89805556233008,558.0,64.0,0.11469534050179211,0.06738508270738838,37.60087615072272,26.399123849277277,False,False,True,False,False,True,False
620c87c171fb2a6dd6e8bb4dec959fc6,RJ,perfumery,740,722,63,0.08725761772853186,0.00962272796700779,6547,114774.5,8185.5,725,92,0.12689655172413794,14,0.19856422789063694,146806.98,0.14890288640201335,0.0,30.0,0.03125,32.0,0.03125,0.06693521178599544,0.06509829197550758,0.07117521872783164,48.32722290948871,14.672777090511293,47.00096680631647,15.999033193683532,51.388507921494444,11.611492078505556,52.441712914216176,10.558287085783823,672.0,63.0,0.09375,0.06738508270738838,45.282775579364994,17.717224420635002,False,False,False,False,True,False,False
7a67c85e85bb2ce8582c35f2203ad736,SP,cool_stuff,1160,1145,60,0.05240174672489083,0.009164502825721704,6547,141745.53,7728.21,1151,122,0.10599478714161599,15,0.20772873071635864,154535.19,0.15674142906341068,0.08695652173913043,23.0,0.11764705882352941,17.0,0.030690537084398978,0.06693521178599544,0.05893909626719057,0.07242596728870956,76.64081749496478,-16.64081749496478,67.4852652259332,-7.485265225933202,82.92773254557245,-22.927732545572447,80.91972096093303,-20.919720960933034,1143.0,60.0,0.05249343832020997,0.06738508270738838,77.02114953454493,-17.02114953454493,False,False,False,False,True,False,False
3d871de0142ce09b7081e2b9d1733cb1,SP,stationery,1080,1064,58,0.05451127819548872,0.008859019398197648,6547,94914.2,5949.0,1064,122,0.11466165413533834,16,0.21658775011455628,160484.19,0.16277536063264247,0.0,31.0,0.0,25.0,0.0,0.06693521178599544,0.06508355321020229,0.07242596728870956,71.21906534029915,-13.219065340299148,69.24890061565523,-11.248900615655232,77.06122919518697,-19.06122919518697,73.44086003391774,-15.440860033917744,1064.0,58.0,0.05451127819548872,0.06738508270738838,71.69772800066124,-13.697728000661245,False,False,False,False,True,False,False
fa1c13f2614d7b5c4749cbc52fecda94,SP,watches_gifts,585,578,53,0.09169550173010381,0.008095310829387506,6547,194042.03,14087.31,581,61,0.10499139414802065,17,0.2246830609439438,174571.5,0.17706378970215908,0.05405405405405406,37.0,0.0625,32.0,0.008445945945945946,0.06693521178599544,0.07361186471332971,0.07242596728870956,38.68855241230536,14.311447587694635,42.54765780430458,10.452342195695424,41.862209092874124,11.137790907125874,42.620605585231544,10.379394414768457,573.0,53.0,0.0924956369982548,0.06738508270738838,38.61165239133355,14.388347608666454,False,False,False,False,True,False,False
8160255418d5aaa7dbdc9f4c64ebda44,SP,bed_bath_table,385,380,52,0.1368421052631579,0.007942569115625478,6547,47017.69,6924.6,377,65,0.1724137931034483,18,0.23262563005956927,181496.1,0.1840872495347868,0.0,31.0,0.0,15.0,0.0,0.06693521178599544,0.07319902963822382,0.07242596728870956,25.43538047867827,26.56461952132173,27.81563126252505,24.18436873747495,27.521867569709634,24.478132430290366,26.043754126212033,25.956245873787967,380.0,52.0,0.1368421052631579,0.06738508270738838,25.60633142880759,26.39366857119241,False,False,True,False,False,True,False
391fc6631aebcf3004804e51b40bcf1e,SP,furniture_decor,526,521,45,0.08637236084452975,0.006873377119291278,6547,39951.95,3598.97,511,78,0.15264187866927592,19,0.23949900717886055,185095.07,0.1877376006357648,0.0,19.0,0.0,22.0,0.0,0.06693521178599544,0.07045561296383279,0.07242596728870956,34.87324534050362,10.126754659496376,36.70737435415688,8.292625645843119,37.73392895741768,7.266071042582318,32.30437317190452,12.695626828095477,513.0,45.0,0.08771929824561403,0.06738508270738838,34.56854742889024,10.431452571109757,False,False,False,False,False,False,False
1835b56ce799e6a4dc4eddc053f04066,SP,bed_bath_table,423,417,43,0.10311750599520383,0.006567893691767222,6547,33344.21,2703.4,417,103,0.24700239808153476,20,0.24606690087062777,187798.47,0.190479596030665,0.029411764705882353,34.0,0.03125,32.0,0.001838235294117647,0.06693521178599544,0.07319902963822382,0.07242596728870956,27.9119833147601,15.088016685239902,30.52399535913933,12.476004640860669,30.201628359391886,12.798371640608114,26.53515053432609,16.46484946567391,417.0,43.0,0.10311750599520383,0.06738508270738838,28.099579488980957,14.900420511019043,False,False,True,False,False,True,False
88460e8ebdecbfecb5f9601833981930,PR,computers_accessories,248,246,42,0.17073170731707318,0.006415151978005193,6547,31546.55,6179.55,236,73,0.3093220338983051,21,0.25248205284863295,193978.02,0.19674736907296558,0.07692307692307693,39.0,0.07142857142857142,14.0,-0.005494505494505495,0.06693521178599544,0.06316267797637079,0.05320275277924828,16.46606209935488,25.53393790064512,15.538018782187216,26.461981217812784,13.087877183695078,28.912122816304922,15.112480414494748,26.887519585505252,246.0,42.0,0.17073170731707318,0.06738508270738838,16.576730346017545,25.423269653982455,False,False,True,False,False,True,False
e9779976487b77c6d4ac45f75ec7afe9,SP,sports_leisure,657,645,39,0.06046511627906977,0.005956926836719108,6547,43162.95,2494.38,649,77,0.11864406779661017,22,0.25843897968535207,196472.4,0.19927736037026939,0.038461538461538464,52.0,0.03571428571428571,56.0,-0.002747252747252747,0.06693521178599544,0.06529481598733676,0.07242596728870956,43.17321160196706,-4.173211601967059,42.11515631183221,-3.1151563118322123,46.71474890121767,-7.714748901217667,39.25614643788368,-0.256146437883677,645.0,39.0,0.06046511627906977,0.06738508270738838,43.46337834626551,-4.463378346265511,False,False,False,False,False,False,False
855668e0971d4dfd7bef1b6a4133b41b,SP,baby,312,300,38,0.12666666666666668,0.005804185122957079,6547,32208.16,5282.83,305,70,0.22950819672131148,23,0.26424316480830917,201755.23,0.2046356112883875,0.1,10.0,0.0,3.0,-0.1,0.06693521178599544,0.07991513437057991,0.07242596728870956,20.080563535798632,17.919436464201368,23.974540311173975,14.025459688826025,21.727790186612868,16.272209813387132,20.157240325051774,17.842759674948226,300.0,38.0,0.12666666666666668,0.06738508270738838,20.21552481221652,17.78447518778348,False,False,True,False,False,True,False
4e922959ae960d389249c378d1c939f5,SP,computers_accessories,420,412,37,0.08980582524271845,0.005651443409195051,6547,46030.37,5142.8,412,75,0.1820388349514563,24,0.2698946082175042,206898.03,0.20985183305242266,0.14285714285714285,7.0,0.0,8.0,-0.14285714285714285,0.06693521178599544,0.06316267797637079,0.07242596728870956,27.57730725583012,9.42269274416988,26.023023326264767,10.976976673735232,29.83949852294834,7.16050147705166,29.18689700752736,7.81310299247264,401.0,37.0,0.09226932668329177,0.06738508270738838,27.021418165662745,9.978581834337255,False,False,False,False,False,False,False
a1043bafd471dff536d0c462352beb48,MG,garden_tools,718,702,35,0.04985754985754986,0.0053459599816709944,6547,101901.16,5100.84,715,78,0.10909090909090909,25,0.2752405681991752,211998.87,0.21502549576978697,0.0,27.0,0.0,25.0,0.0,0.06693521178599544,0.0651984931903796,0.04790187217559716,46.9885186737688,-11.9885186737688,45.76934221964648,-10.769342219646479,33.62711426726921,1.372885732730794,54.66872148656252,-19.668721486562518,702.0,35.0,0.04985754985754986,0.06738508270738838,47.30432806058665,-12.304328060586649,False,False,False,False,False,False,False
cca3071e3e9bb7d12640c9fbe2301306,SP,furniture_decor,712,699,34,0.04864091559370529,0.005193218267908966,6547,64009.89,2884.57,662,130,0.19637462235649547,26,0.28043378646708417,214883.44,0.2179512476586185,0.0,2.0,0.0,3.0,0.0,0.06693521178599544,0.07045561296383279,0.07242596728870956,46.787713038410814,-12.787713038410812,49.248473461719115,-15.248473461719117,50.625751134807984,-16.625751134807984,45.45836258395141,-11.458362583951416,646.0,34.0,0.05263157894736842,0.06738508270738838,43.5307634289729,-9.530763428972898,False,False,False,False,False,False,False
e5a3438891c0bfdb9394643f95273d8e,SP,fashion_bags_accessories,224,216,34,0.1574074074074074,0.005193218267908966,6547,7738.35,1143.6,218,40,0.1834862385321101,27,0.28562700473499314,216027.04,0.21911117439295597,,,,,,0.06693521178599544,0.05504587155963303,0.07242596728870956,14.458005745775015,19.541994254224985,11.889908256880734,22.110091743119266,15.644008934361265,18.355991065638733,14.01903905362314,19.980960946376857,216.0,34.0,0.1574074074074074,0.06738508270738838,14.555177864795892,19.44482213520411,False,False,True,False,False,True,False
218d46b86c1881d022bce9c68a7d4b15,SP,sports_leisure,388,382,33,0.08638743455497382,0.005040476554146938,6547,55093.28,4589.6,376,49,0.13031914893617022,28,0.29066748128914005,220616.64,0.22376629833481948,0.0,9.0,0.0,7.0,0.0,0.06693521178599544,0.06529481598733676,0.07242596728870956,25.569250902250257,7.430749097749742,24.942619707162642,8.057380292837356,27.66671950428705,5.333280495712947,25.064038146860415,7.9359618531395855,378.0,32.0,0.08465608465608465,0.06738508270738838,25.47156126339281,6.528438736607189,False,False,False,False,False,False,False
1900267e848ceeba8fa32d80c1a5f5a8,SP,bed_bath_table,411,406,33,0.0812807881773399,0.005040476554146938,6547,24982.53,1556.23,400,78,0.195,29,0.295707957843287,222172.87,0.22534474602787471,0.0,28.0,0.13333333333333333,30.0,0.13333333333333333,0.06693521178599544,0.07319902963822382,0.07242596728870956,27.17569598511415,5.824304014885851,29.71880603311887,3.2811939668811307,29.40494271921608,3.595057280783918,26.598270733021334,6.401729266978666,406.0,33.0,0.0812807881773399,0.06738508270738838,27.358343579199687,5.641656420800314,False,False,False,False,False,False,True
16090f2ca825584b5a147ab24aa30c86,SP,auto,402,398,32,0.08040201005025126,0.004887734840384909,6547,25716.44,2228.88,400,56,0.14,30,0.3005956926836719,224401.75,0.2276054468844942,0.03076923076923077,65.0,0.175,40.0,0.14423076923076922,0.06693521178599544,0.07278893816853639,0.07242596728870956,26.640214290826187,5.359785709173814,28.969997391077484,3.030002608922515,28.825534980906404,3.174465019093595,24.397670457231854,7.602329542768145,397.0,32.0,0.08060453400503778,0.06738508270738838,26.75187783483319,5.2481221651668095,False,False,False,False,False,False,True
897060da8b9a21f655304d50fd935913,SP,computers_accessories,317,304,32,0.10526315789473684,0.004887734840384909,6547,23023.92,1868.01,312,81,0.25961538461538464,31,0.3054834275240568,226269.76,0.2295001257398717,,,,,,0.06693521178599544,0.06316267797637079,0.07242596728870956,20.348304382942615,11.651695617057387,19.201454104816722,12.798545895183278,22.017494055767706,9.982505944232294,19.932483466053142,12.06751653394686,303.0,31.0,0.10231023102310231,0.06738508270738838,20.417680060338682,10.582319939661318,False,False,True,False,False,False,False
8581055ce74af1daba164fdbd55a40de,SP,auto,387,379,31,0.08179419525065963,0.00473499312662288,6547,64925.3,4814.18,378,41,0.10846560846560846,32,0.3102184206506797,231083.94,0.23438303592342594,,,,,,0.06693521178599544,0.07278893816853639,0.07242596728870956,25.368445266892273,5.631554733107728,27.587007565875293,3.4129924341247064,27.449441602420922,3.5505583975790764,22.422859303112865,8.577140696887135,371.0,31.0,0.08355795148247978,0.06738508270738838,24.999865684441094,6.000134315558908,False,False,False,False,False,False,False
f7ba60f8c3f99e7ee4042fdef03b70c4,SP,health_beauty,219,218,30,0.13761467889908258,0.004582251412860852,6547,68395.0,9187.0,219,24,0.1095890410958904,33,0.31480067206354057,240270.94,0.2437011951647324,0.0625,16.0,0.07407407407407407,27.0,0.011574074074074073,0.06693521178599544,0.07482130504957343,0.07242596728870956,14.591876169347007,15.408123830652993,16.31104450080701,13.688955499192991,15.788860868938684,14.211139131061316,17.217680663834784,12.782319336165218,218.0,30.0,0.13761467889908258,0.06738508270738838,14.689948030210669,15.310051969789331,False,False,True,False,False,True,False
46dc3b2cc0980fb8ec44634e21d2718e,RJ,toys,521,503,29,0.05765407554671968,0.004429509699098824,6547,128111.19,7209.71,514,67,0.1303501945525292,34,0.3192301817626394,247480.65,0.25101383540242045,0.0,4.0,0.0,4.0,0.0,0.06693521178599544,0.06364588789942378,0.07117521872783164,33.668411528355705,-4.668411528355707,32.01388161341016,-3.0138816134101623,35.801135020099316,-6.801135020099315,38.10752440102883,-9.107524401028831,479.0,29.0,0.060542797494780795,0.06738508270738838,32.27745461683904,-3.277454616839038,False,False,False,False,False,False,False
77530e9772f57a62c906e1c21538ab82,PR,furniture_decor,320,312,29,0.09294871794871795,0.004429509699098824,6547,46610.4,4000.6,316,49,0.1550632911392405,35,0.3236596914617382,251481.25,0.255071550419376,0.0625,16.0,0.0,17.0,-0.0625,0.06693521178599544,0.07045561296383279,0.05320275277924828,20.883786077230578,8.116213922769422,21.98215124471583,7.017848755284171,16.599258867125464,12.400741132874536,20.528635193174733,8.471364806825266,306.0,29.0,0.09477124183006536,0.06738508270738838,20.619835308460846,8.380164691539154,False,False,False,False,False,False,False
70a12e78e608ac31179aea7f8422044b,SP,computers_accessories,315,312,29,0.09294871794871795,0.004429509699098824,6547,30858.53,3753.94,310,63,0.2032258064516129,36,0.328089201160837,255235.19,0.2588790839670314,,,0.0,2.0,,0.06693521178599544,0.06316267797637079,0.07242596728870956,20.883786077230578,8.116213922769422,19.70675552862769,9.293244471372311,22.596901794077382,6.403098205922617,22.25036577500046,6.749634224999538,309.0,29.0,0.09385113268608414,0.06738508270738838,20.821990556583014,8.178009443416988,False,False,False,False,False,False,False
f8db351d8c4c4c22c6835c19a46f01b0,SP,housewares,667,659,28,0.042488619119878605,0.0042767679853367956,6547,50525.6,2372.4,660,68,0.10303030303030303,37,0.33236596914617383,257607.59,0.2612853538031123,0.0,33.0,0.09375,32.0,0.09375,0.06693521178599544,0.05318597824209981,0.07242596728870956,44.110304566970996,-16.110304566970996,35.049559661543775,-7.049559661543775,47.7287124432596,-19.7287124432596,42.66953227371618,-14.669532273716182,654.0,28.0,0.04281345565749235,0.06738508270738838,44.069844090632,-16.069844090632007,False,False,False,False,False,False,True
7ddcbb64b5bc1ef36ca8c151f6ec77df,SP,cool_stuff,334,325,27,0.08307692307692308,0.004124026271574767,6547,55578.57,5546.73,329,55,0.16717325227963525,38,0.3364899954177486,263154.32,0.26691127231933437,,,,,,0.06693521178599544,0.05893909626719057,0.07242596728870956,21.753943830448517,5.246056169551482,19.155206286836936,7.844793713163065,23.53843936883061,3.4615606311693927,23.49208181448054,3.50791818551946,325.0,27.0,0.08307692307692308,0.06738508270738838,21.900151879901227,5.099848120098773,False,False,False,False,False,False,False
d2374cbcbb3ca4ab1086534108cc3ab7,SP,bed_bath_table,524,514,27,0.05252918287937743,0.004124026271574767,6547,21223.92,1054.7,502,100,0.199203187250996,39,0.34061402168932337,264209.02,0.2679810298627986,0.0,33.0,0.08333333333333333,24.0,0.08333333333333333,0.06693521178599544,0.07319902963822382,0.07242596728870956,34.40469885800166,-7.404698858001656,37.62430123404704,-10.624301234047042,37.226947186396714,-10.226947186396714,33.128235639955605,-6.128235639955606,514.0,27.0,0.05252918287937743,0.06738508270738838,34.63593251159763,-7.635932511597632,False,False,False,False,False,False,False
fe2032dab1a61af8794248c8196565c9,SP,perfumery,294,293,26,0.08873720136518772,0.003971284557812739,6547,65959.61,6101.4,288,27,0.09375,40,0.34458530624713607,270310.42,0.274169537187813,0.0,17.0,0.29411764705882354,17.0,0.29411764705882354,0.06693521178599544,0.06509829197550758,0.07242596728870956,19.612017053296665,6.387982946703336,19.073799548823718,6.926200451176281,21.2208084155919,4.779191584408099,19.890373952348966,6.109626047651035,293.0,26.0,0.08873720136518772,0.06738508270738838,19.743829233264798,6.2561707667352024,False,False,False,False,False,False,False
c826c40d7b19f62a09e2d7c5e7295ee2,SP,unknown,354,346,26,0.07514450867052024,0.003971284557812739,6547,45643.74,3383.75,351,54,0.15384615384615385,41,0.34855659080494883,273694.17,0.2776015956761956,0.0,8.0,0.0,9.0,0.0,0.06693521178599544,0.07255747126436782,0.07242596728870956,23.15958327795442,2.840416722045578,25.104885057471265,0.8951149425287356,25.05938468189351,0.9406153181064918,22.94425196526642,3.0557480347335786,346.0,26.0,0.07514450867052024,0.06738508270738838,23.315238616756382,2.6847613832436172,False,False,False,False,False,False,False
634964b17796e64304cadf1ad3050fb7,RJ,watches_gifts,268,265,25,0.09433962264150944,0.0038185428440507103,6547,39465.1,4889.4,267,42,0.15730337078651685,42,0.35237513364899953,278583.57,0.2825607997465607,0.0,18.0,0.11764705882352941,17.0,0.11764705882352941,0.06693521178599544,0.07361186471332971,0.07117521872783164,17.737831123288792,7.2621688767112085,19.507144149032374,5.492855850967625,18.861432962875384,6.1385670371246155,19.087543763771492,5.912456236228506,265.0,25.0,0.09433962264150944,0.06738508270738838,17.85704691745792,7.142953082542077,False,False,False,False,False,False,False
c3867b4666c7d76867627c2f7fb22e21,SP,sports_leisure,245,228,25,0.10964912280701754,0.0038185428440507103,6547,37153.4,3739.7,235,48,0.20425531914893616,43,0.3561936764930502,282323.27,0.2863538899952505,0.5,2.0,,,,0.06693521178599544,0.06529481598733676,0.07242596728870956,15.26122828720696,9.73877171279304,14.887218045112782,10.112781954887218,16.51312054182578,8.48687945817422,16.290039671532593,8.709960328467409,228.0,25.0,0.10964912280701754,0.06738508270738838,15.363798857284552,9.636201142715448,False,False,False,False,False,False,False
7aa4334be125fcdd2ba64b3180029f14,SP,toys,217,214,25,0.11682242990654206,0.0038185428440507103,6547,16234.81,1974.6,215,32,0.14883720930232558,44,0.360012219337101,284297.87,0.28835668059478076,,,,,,0.06693521178599544,0.06364588789942378,0.07242596728870956,14.324135322203023,10.675864677796977,13.62022001047669,11.37977998952331,15.499156999783846,9.500843000216154,14.26985735926028,10.73014264073972,214.0,25.0,0.11682242990654206,0.06738508270738838,14.420407699381116,10.579592300618884,False,False,False,False,False,False,False
ef506c96320abeedfb894c34db06f478,SP,telephony,324,316,25,0.07911392405063292,0.0038185428440507103,6547,9771.43,884.47,319,54,0.16927899686520376,45,0.3638307621811517,285182.34,0.289253777830457,0.0,4.0,0.0,10.0,0.0,0.06693521178599544,0.07066537153958233,0.07242596728870956,21.151526924374558,3.848473075625441,22.330257406508014,2.6697425934919865,22.88660566323222,2.1133943367677785,24.714660106192955,0.28533989380704555,312.0,25.0,0.08012820512820513,0.06738508270738838,21.024145804705178,3.9758541952948225,False,False,False,False,False,False,False
4c2b230173bb36f9b240f2b8ac11786e,SP,sports_leisure,261,258,24,0.09302325581395349,0.003665801130288682,6547,14592.27,1241.1,256,47,0.18359375,46,0.36749656331144037,286423.44,0.2905125965345373,0.0,8.0,0.0,11.0,0.0,0.06693521178599544,0.06529481598733676,0.07242596728870956,17.269284640786825,6.7307153592131765,16.846062524732886,7.153937475267115,18.685899560487066,5.314100439512933,15.975617464751478,8.024382535248522,258.0,24.0,0.09302325581395349,0.06738508270738838,17.385351338506204,6.614648661493796,False,False,False,False,False,False,False
